market,report,contract_name,report_date,category,long,short,open_interest
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-26,leveraged_funds,601058,844858,3442659
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-26,nonreportable,406291,419948,3442659
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-26,other_rept,644842,594515,3442659
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-02,asset_manager,836242,759788,3469632
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-02,dealer,972153,832055,3469632
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-02,leveraged_funds,624891,832354,3469632
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-02,nonreportable,394861,437853,3469632
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-02,other_rept,641485,607582,3469632
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-09,asset_manager,805821,790155,3469514
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-09,dealer,926690,877457,3469514
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-09,leveraged_funds,697077,760119,3469514
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-09,nonreportable,399442,433242,3469514
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-09,other_rept,640484,608541,3469514
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-16,asset_manager,817372,765861,3441810
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-16,dealer,953330,836411,3441810
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-16,leveraged_funds,628317,817243,3441810
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-16,nonreportable,414793,411242,3441810
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-16,other_rept,627998,611053,3441810
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-23,asset_manager,808730,779524,3452726
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-23,dealer,934135,861283,3452726
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-23,leveraged_funds,637609,812536,3452726
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-23,nonreportable,451548,377106,3452726
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-02-23,other_rept,620704,622277,3452726
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-02,asset_manager,809400,770487,3434537
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-02,dealer,940742,845217,3434537
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-02,leveraged_funds,635348,807157,3434537
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-02,nonreportable,401550,422740,3434537
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-02,other_rept,647497,588936,3434537
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-09,asset_manager,840774,761166,3482479
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-09,dealer,981778,829111,3482479
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-09,leveraged_funds,597761,864880,3482479
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-09,nonreportable,422326,413470,3482479
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-09,other_rept,639840,613852,3482479
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-16,asset_manager,817504,763981,3438010
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-16,dealer,914788,872977,3438010
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-16,leveraged_funds,678815,765149,3438010
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-16,nonreportable,394448,430674,3438010
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-16,other_rept,632455,605229,3438010
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-23,asset_manager,811110,775271,3448655
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-23,dealer,931839,861461,3448655
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-23,leveraged_funds,651712,796723,3448655
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-23,nonreportable,431657,396021,3448655
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-23,other_rept,622337,619179,3448655
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-30,asset_manager,803339,758785,3395920
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-30,dealer,924156,841722,3395920
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-30,leveraged_funds,621748,804539,3395920
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-30,nonreportable,425839,389180,3395920
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-03-30,other_rept,620838,601694,3395920
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-06,asset_manager,832860,774445,3494141
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-06,dealer,984240,832714,3494141
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-06,leveraged_funds,613688,853851,3494141
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-06,nonreportable,415911,422682,3494141
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-06,other_rept,647442,610449,3494141
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-13,asset_manager,853347,781378,3553751
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-13,dealer,983338,864612,3553751
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-13,leveraged_funds,638462,854113,3553751
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-13,nonreportable,420359,432543,3553751
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-13,other_rept,658245,621105,3553751
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-20,asset_manager,827102,779778,3493217
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-20,dealer,943127,873346,3493217
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-20,leveraged_funds,664946,802205,3493217
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-20,nonreportable,417639,420733,3493217
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-20,other_rept,640403,617155,3493217
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-27,asset_manager,775643,771190,3362680
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-27,dealer,889162,859432,3362680
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-27,leveraged_funds,683200,729125,3362680
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-27,nonreportable,402709,404335,3362680
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-04-27,other_rept,611966,598598,3362680
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-04,asset_manager,790783,798427,3454806
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-04,dealer,881458,915041,3454806
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-04,leveraged_funds,733678,717340,3454806
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-04,nonreportable,428290,400864,3454806
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-04,other_rept,620597,623134,3454806
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-11,asset_manager,777311,771435,3366839
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-11,dealer,911799,838957,3366839
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-11,leveraged_funds,647189,766884,3366839
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-11,nonreportable,407666,400375,3366839
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-11,other_rept,622874,589188,3366839
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-18,asset_manager,782185,754676,3341002
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-18,dealer,881920,855401,3341002
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-18,leveraged_funds,659301,743920,3341002
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-18,nonreportable,422374,379466,3341002
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-18,other_rept,595222,607539,3341002
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-25,asset_manager,820807,710115,3328089
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-25,dealer,949505,781102,3328089
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-25,leveraged_funds,543030,854767,3328089
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-25,nonreportable,393934,404806,3328089
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-05-25,other_rept,620813,577299,3328089
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-01,asset_manager,816388,676555,3245527
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-01,dealer,974184,713490,3245527
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-01,leveraged_funds,441950,921171,3245527
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-01,nonreportable,394037,384889,3245527
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-01,other_rept,618968,549422,3245527
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-08,asset_manager,805703,690217,3252000
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-08,dealer,959541,731499,3252000
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-08,leveraged_funds,468755,897085,3252000
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-08,nonreportable,403042,377438,3252000
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-08,other_rept,614959,555761,3252000
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-15,asset_manager,804712,696551,3263615
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-15,dealer,950901,746179,3263615
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-15,leveraged_funds,518542,852177,3263615
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-15,nonreportable,373583,409684,3263615
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-15,other_rept,615877,559024,3263615
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-22,asset_manager,780357,702859,3224383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-22,dealer,902184,774495,3224383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-22,leveraged_funds,550094,804147,3224383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-22,nonreportable,390040,383812,3224383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-22,other_rept,601708,559070,3224383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-29,asset_manager,738893,760440,3259419
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-29,dealer,818167,876731,3259419
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-29,leveraged_funds,723319,645637,3259419
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-29,nonreportable,394996,387264,3259419
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-06-29,other_rept,584044,589347,3259419
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-06,asset_manager,755922,763795,3303733
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-06,dealer,856046,861895,3303733
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-06,leveraged_funds,691625,695942,3303733
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-06,nonreportable,407833,385064,3303733
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-06,other_rept,592307,597037,3303733
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-13,asset_manager,745159,815584,3392918
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-13,dealer,822669,941648,3392918
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-13,leveraged_funds,819358,605668,3392918
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-13,nonreportable,412972,401327,3392918
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-13,other_rept,592760,628691,3392918
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-20,asset_manager,788940,809845,3475620
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-20,dealer,866044,941278,3475620
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-20,leveraged_funds,788818,670942,3475620
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-20,nonreportable,415143,419006,3475620
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-20,other_rept,616675,634549,3475620
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-27,asset_manager,816454,785087,3481611
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-27,dealer,933260,877177,3481611
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-27,leveraged_funds,673463,788814,3481611
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-27,nonreportable,425321,410267,3481611
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-07-27,other_rept,633113,620266,3481611
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-03,asset_manager,821404,795332,3514644
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-03,dealer,930355,897260,3514644
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-03,leveraged_funds,696402,779749,3514644
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-03,nonreportable,417965,425550,3514644
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-03,other_rept,648518,616753,3514644
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-10,asset_manager,847904,780156,3539261
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-10,dealer,971826,868590,3539261
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-10,leveraged_funds,664472,822017,3539261
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-10,nonreportable,407455,441968,3539261
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-10,other_rept,647604,626530,3539261
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-17,asset_manager,852241,782281,3553307
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-17,dealer,999558,848162,3553307
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-17,leveraged_funds,614783,877606,3553307
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-17,nonreportable,418014,434778,3553307
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-17,other_rept,668711,610480,3553307
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-24,asset_manager,864071,777476,3568581
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-24,dealer,1002793,852868,3568581
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-24,leveraged_funds,614301,884503,3568581
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-24,nonreportable,425568,430893,3568581
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-24,other_rept,661848,622841,3568581
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-31,asset_manager,861874,770815,3549324
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-31,dealer,1020963,824685,3549324
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-31,leveraged_funds,575857,914859,3549324
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-31,nonreportable,415574,436264,3549324
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-08-31,other_rept,675056,602701,3549324
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-07,asset_manager,829931,738565,3409773
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-07,dealer,953729,819353,3409773
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-07,leveraged_funds,579930,852175,3409773
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-07,nonreportable,415161,403184,3409773
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-07,other_rept,631022,596496,3409773
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-14,asset_manager,798165,783620,3438662
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-14,dealer,913139,874965,3438662
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-14,leveraged_funds,680606,763632,3438662
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-14,nonreportable,416140,409138,3438662
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-14,other_rept,630612,607307,3438662
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-21,asset_manager,830611,770321,3480286
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-21,dealer,959669,850080,3480286
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-21,leveraged_funds,629104,832617,3480286
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-21,nonreportable,404467,430800,3480286
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-21,other_rept,656435,596468,3480286
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-28,asset_manager,841198,740054,3437506
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-28,dealer,962077,825426,3437506
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-28,leveraged_funds,611467,832285,3437506
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-28,nonreportable,395819,429184,3437506
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-09-28,other_rept,626945,610557,3437506
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-05,asset_manager,869325,753551,3527991
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-05,dealer,1008852,825703,3527991
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-05,leveraged_funds,572519,909237,3527991
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-05,nonreportable,409876,436842,3527991
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-05,other_rept,667419,602658,3527991
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-12,asset_manager,857585,764712,3526733
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-12,dealer,1004778,829123,3526733
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-12,leveraged_funds,588022,893206,3526733
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-12,nonreportable,423118,423298,3526733
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-12,other_rept,653230,616394,3526733
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-19,asset_manager,872836,802687,3642441
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-19,dealer,989986,904083,3642441
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-19,leveraged_funds,658638,871187,3642441
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-19,nonreportable,442584,431602,3642441
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-19,other_rept,678397,632882,3642441
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-26,asset_manager,877868,837183,3728372
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-26,dealer,1020062,918691,3728372
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-26,leveraged_funds,715261,850655,3728372
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-26,nonreportable,424566,470244,3728372
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-10-26,other_rept,690615,651599,3728372
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-02,asset_manager,902059,854463,3818526
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-02,dealer,1013399,972235,3818526
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-02,leveraged_funds,757737,846044,3818526
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-02,nonreportable,458618,457827,3818526
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-02,other_rept,686713,687957,3818526
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-09,asset_manager,916363,895042,3937837
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-09,dealer,1038110,1009565,3937837
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-09,leveraged_funds,807910,845981,3937837
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-09,nonreportable,462287,482795,3937837
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-09,other_rept,713167,704454,3937837
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-16,asset_manager,924773,900684,3968383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-16,dealer,1056996,1006563,3968383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-16,leveraged_funds,784849,881872,3968383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-11-16,nonreportable,482321,470090,3968383
